priority,score,name,display_name,chapter_resolved,search_query,city,county,ein,assets,revenue,ntee,files_990pf,signals,verified,has_website,program_url,award_amount,deadline,eligibility,apply_via,platform,beneficiary_scope,notes
A,53,ORGANIZATION FOR THE DEVELOPMENT OF PETIT GOAVE INC,ORGANIZATION FOR THE DEVELOPMENT OF PETIT GOAVE INC,,"""ORGANIZATION FOR THE DEVELOPMENT OF PETIT GOAVE INC"" Boca Raton FL scholarship application",Boca Raton,Palm Beach,920884491,0,0,B82,,ntee:B82;ntee-education:B82,,,,,,,,,,
A,53,E VERNON AND CARMEN JARAMILLO CHARITY INC,E VERNON AND CARMEN JARAMILLO CHARITY INC,,"""E VERNON AND CARMEN JARAMILLO CHARITY INC"" Fort Lauderdale FL scholarship application",Fort Lauderdale,Broward,922429217,0,0,B82,,ntee:B82;ntee-education:B82,,,,,,,,,,
A,53,HBCU COLLECTIVE INC,HBCU COLLECTIVE INC,,"""HBCU COLLECTIVE INC"" Wellington FL scholarship application",Wellington,Palm Beach,922519971,0,0,B82,,ntee:B82;ntee-education:B82,,,,,,,,,,
A,53,LIGUE DES HAITIENS EN DIASPORA CORP,LIGUE DES HAITIENS EN DIASPORA CORP,,"""LIGUE DES HAITIENS EN DIASPORA CORP"" Lauderhill FL scholarship application",Lauderhill,Broward,922842252,0,0,B82,,ntee:B82;ntee-education:B82,,,,,,,,,,
A,53,DIETITIANS4DIETITIANS,DIETITIANS4DIETITIANS,,"""DIETITIANS4DIETITIANS"" Hollywood FL scholarship application",Hollywood,Broward,923303157,0,0,B82,,ntee:B82;ntee-education:B82,,,,,,,,,,
A,53,DONDE ESTA MI MEDICO INC,DONDE ESTA MI MEDICO INC,,"""DONDE ESTA MI MEDICO INC"" Fort Lauderdale FL scholarship application",Fort Lauderdale,Broward,933517954,0,0,B82,,ntee:B82;ntee-education:B82,,,,,,,,,,
A,53,LIGHT OF THE WORLD NATION,LIGHT OF THE WORLD NATION,,"""LIGHT OF THE WORLD NATION"" Coconut Creek FL scholarship application",Coconut Creek,Broward,933890465,0,0,B82,,ntee:B82;ntee-education:B82,,,,,,,,,,
A,53,FIREFIGHTERS BENEVOLENT OF DAVIE INC,FIREFIGHTERS BENEVOLENT OF DAVIE INC,,"""FIREFIGHTERS BENEVOLENT OF DAVIE INC"" Davie FL scholarship application",Davie,Broward,991863567,0,0,B82,,ntee:B82;ntee-education:B82,,,,,,,,,,
A,53,BRIDGEWATER HIGH SCHOOL EAST 88 REUNION INC,BRIDGEWATER HIGH SCHOOL EAST 88 REUNION INC,,"""BRIDGEWATER HIGH SCHOOL EAST 88 REUNION INC"" Biscayne Park FL scholarship application",Biscayne Park,Miami-Dade,992149505,0,0,B82,,ntee:B82;ntee-education:B82,,,,,,,,,,
A,53,LIBERIA ASSOCIATION,LIBERIA ASSOCIATION,,"""LIBERIA ASSOCIATION"" Hollywood FL scholarship application",Hollywood,Broward,993019924,0,0,B82,,ntee:B82;ntee-education:B82,,,,,,,,,,
A,53,FINANCEFIRST EDU,FINANCEFIRST EDU,,"""FINANCEFIRST EDU"" Miami Gardens FL scholarship application",Miami Gardens,Miami-Dade,994227503,0,0,B82,,ntee:B82;ntee-education:B82,,,,,,,,,,
A,53,EDUCREDITO NP CORP,EDUCREDITO NP CORP,,"""EDUCREDITO NP CORP"" Coral Gables FL scholarship application",Coral Gables,Miami-Dade,994806605,0,0,B82,,ntee:B82;ntee-education:B82,,,,,,,,,,
A,50,SUNRISE COMMUNITY FOUNDATION INC,SUNRISE COMMUNITY FOUNDATION INC,,"""SUNRISE COMMUNITY FOUNDATION INC"" Miami FL scholarship application",Miami,Miami-Dade,650021846,29322692,1297306,T11,,name:community-foundation;name:foundation,,,,,,,,,,
A,50,ELMLAND COMMUNITY FOUNDATION INC,ELMLAND COMMUNITY FOUNDATION INC,,"""ELMLAND COMMUNITY FOUNDATION INC"" Delray Beach FL scholarship application",Delray Beach,Palm Beach,921546145,19683518,987266,L21,,name:community-foundation;name:foundation,,,,,,,,,,
A,50,GEORGE SNOW SCHOLARSHIP FUND INC,GEORGE SNOW SCHOLARSHIP FUND INC,,"""GEORGE SNOW SCHOLARSHIP FUND INC"" Boca Raton FL scholarship application",Boca Raton,Palm Beach,592162597,15656904,9959088,,,name:scholarship,,,,,,,,,,
A,50,WOMEN OF TOMORROW MENTOR AND SCHOLARSHIP PROGRAM INC,WOMEN OF TOMORROW MENTOR AND SCHOLARSHIP PROGRAM INC,,"""WOMEN OF TOMORROW MENTOR AND SCHOLARSHIP PROGRAM INC"" Miami FL scholarship application",Miami,Miami-Dade,650862995,6078695,1758597,O30,,name:scholarship,,,,,,,,,,
A,50,SUNSHINE COMMUNITY FOUNDATION INC,SUNSHINE COMMUNITY FOUNDATION INC,,"""SUNSHINE COMMUNITY FOUNDATION INC"" Ft Lauderdale FL scholarship application",Ft Lauderdale,Broward,311655484,2909934,150424,T113,,name:community-foundation;name:foundation,,,,,,,,,,
A,50,SCHOLARSHIP AMERICA INC,SCHOLARSHIP AMERICA INC,,"""SCHOLARSHIP AMERICA INC"" Boynton Beach FL scholarship application",Boynton Beach,Palm Beach,465054610,1295168,165506,,,name:scholarship,,,,,,,,,,
A,50,THE INTELLECTUALLY DEVELOPMENTALLY DISABLED COMMUNITY FOUNDATION INC,THE INTELLECTUALLY DEVELOPMENTALLY DISABLED COMMUNITY FOUNDATION INC,,"""THE INTELLECTUALLY DEVELOPMENTALLY DISABLED COMMUNITY FOUNDATION INC"" Boca Raton FL scholarship application",Boca Raton,Palm Beach,874001536,646170,492967,T11,,name:community-foundation;name:foundation,,,,,,,,,,
A,50,WESTLAKE COMMUNITY FOUNDATION INC,WESTLAKE COMMUNITY FOUNDATION INC,,"""WESTLAKE COMMUNITY FOUNDATION INC"" Westlake FL scholarship application",Westlake,Palm Beach,823447812,449505,157589,L12,,name:community-foundation;name:foundation,,,,,,,,,,
A,50,ROTARY CLUB DOWNTOWN BOCA RATON FUND,ROTARY CLUB DOWNTOWN BOCA RATON FUND,,"""ROTARY CLUB DOWNTOWN BOCA RATON FUND"" Delray Beach FL scholarship application",Delray Beach,Palm Beach,460790021,251189,275732,T20,,name:service-club;ntee-grantmaker:T20,,,,,,,,,,
A,50,HOSANNA COMMUNITY FOUNDATION INC,HOSANNA COMMUNITY FOUNDATION INC,,"""HOSANNA COMMUNITY FOUNDATION INC"" Miami FL scholarship application",Miami,Miami-Dade,650627786,235557,1006130,S80,,name:community-foundation;name:foundation,,,,,,,,,,
A,50,BLUE SCHOLARS INITIATIVE INC,BLUE SCHOLARS INITIATIVE INC,,"""BLUE SCHOLARS INITIATIVE INC"" Pinecrest FL scholarship application",Pinecrest,Miami-Dade,842314055,187363,284046,C30,,name:scholarship,,,,,,,,,,
A,50,WELLINGTON COMMUNITY FOUNDATION INC,WELLINGTON COMMUNITY FOUNDATION INC,,"""WELLINGTON COMMUNITY FOUNDATION INC"" Wellington FL scholarship application",Wellington,Palm Beach,264778984,100367,115097,C11,,name:community-foundation;name:foundation,,,,,,,,,,
A,50,ADEN PERRY GOOD SAMARITAN AND SCHOLARSHIP FUND INCORPORATED,ADEN PERRY GOOD SAMARITAN AND SCHOLARSHIP FUND INCORPORATED,,"""ADEN PERRY GOOD SAMARITAN AND SCHOLARSHIP FUND INCORPORATED"" Sunrise FL scholarship application",Sunrise,Broward,882505718,64878,93534,,,name:scholarship,,,,,,,,,,
A,50,FTX SCHOLARSHIP FUND CORP,FTX SCHOLARSHIP FUND CORP,,"""FTX SCHOLARSHIP FUND CORP"" Boca Raton FL scholarship application",Boca Raton,Palm Beach,830782549,29478,19357,E80,,name:scholarship,,,,,,,,,,
A,50,POP WARNER LITTLE SCHOLARS INC,POP WARNER LITTLE SCHOLARS INC,,"""POP WARNER LITTLE SCHOLARS INC"" Coral Springs FL scholarship application",Coral Springs,Broward,331172689,19982,76032,,,name:scholarship,,,,,,,,,,
A,50,MARIE LOUISE COMMUNITY FOUNDATION INC MLCF,MARIE LOUISE COMMUNITY FOUNDATION INC MLCF,,"""MARIE LOUISE COMMUNITY FOUNDATION INC MLCF"" Boynton Beach FL scholarship application",Boynton Beach,Palm Beach,205248662,2444,188587,G30,,name:community-foundation;name:foundation,,,,,,,,,,
A,50,ELKS ANGELS INC,ELKS ANGELS INC,,"""ELKS ANGELS INC"" Miami FL scholarship application",Miami,Miami-Dade,934840165,1,2300,T12,,name:service-club;ntee-grantmaker:T12,,,,,,,,,,
A,50,COMMUNITY FOUNDATION OF PINECREST INC,COMMUNITY FOUNDATION OF PINECREST INC,,"""COMMUNITY FOUNDATION OF PINECREST INC"" Pinecrest FL scholarship application",Pinecrest,Miami-Dade,270119966,0,0,S20,,name:community-foundation;name:foundation,,,,,,,,,,
A,50,HICKSON FAMILY COMMUNITY FOUNDATION INC,HICKSON FAMILY COMMUNITY FOUNDATION INC,,"""HICKSON FAMILY COMMUNITY FOUNDATION INC"" Miami FL scholarship application",Miami,Miami-Dade,331367041,0,0,W99,,name:community-foundation;name:foundation,,,,,,,,,,
A,50,FUTURE FOCUS SCHOLARSHIP FUND,FUTURE FOCUS SCHOLARSHIP FUND,,"""FUTURE FOCUS SCHOLARSHIP FUND"" Coral Springs FL scholarship application",Coral Springs,Broward,332263917,0,0,K30,,name:scholarship,,,,,,,,,,
A,50,WOODFIELD COMMUNITY FOUNDATION INC,WOODFIELD COMMUNITY FOUNDATION INC,,"""WOODFIELD COMMUNITY FOUNDATION INC"" Boca Raton FL scholarship application",Boca Raton,Palm Beach,332989934,0,0,S12,,name:community-foundation;name:foundation,,,,,,,,,,
A,50,VETERANS COMMUNITY FOUNDATION INC,VETERANS COMMUNITY FOUNDATION INC,,"""VETERANS COMMUNITY FOUNDATION INC"" Miami FL scholarship application",Miami,Miami-Dade,365151403,0,0,L24,,name:community-foundation;name:foundation,,,,,,,,,,
A,50,HAP ERSTEIN MEMORIAL SCHOLARSHIP,HAP ERSTEIN MEMORIAL SCHOLARSHIP,,"""HAP ERSTEIN MEMORIAL SCHOLARSHIP"" Greenacres FL scholarship application",Greenacres,Palm Beach,393197226,0,0,A65,,name:scholarship,,,,,,,,,,
A,50,SOL COMMUNITY FOUNDATION CORPORATIO N,SOL COMMUNITY FOUNDATION CORPORATIO N,,"""SOL COMMUNITY FOUNDATION CORPORATIO N"" Miami FL scholarship application",Miami,Miami-Dade,414406225,0,0,F80,,name:community-foundation;name:foundation,,,,,,,,,,
A,50,PALMS COMMUNITY FOUNDATION,PALMS COMMUNITY FOUNDATION,,"""PALMS COMMUNITY FOUNDATION"" Davie FL scholarship application",Davie,Broward,464129403,0,0,S20,,name:community-foundation;name:foundation,,,,,,,,,,
A,50,MILLENNIA COMMUNITY FOUNDATION INC,MILLENNIA COMMUNITY FOUNDATION INC,,"""MILLENNIA COMMUNITY FOUNDATION INC"" Coral Springs FL scholarship application",Coral Springs,Broward,472516295,0,0,S05,,name:community-foundation;name:foundation,,,,,,,,,,
A,50,LUIS ALICEA SCHOLARSHIP FUND INC,LUIS ALICEA SCHOLARSHIP FUND INC,,"""LUIS ALICEA SCHOLARSHIP FUND INC"" Lake Worth FL scholarship application",Lake Worth,Palm Beach,473408572,0,0,O50,,name:scholarship,,,,,,,,,,
A,50,POP WARNER LITTLE SCHOLARS INC,POP WARNER LITTLE SCHOLARS INC,,"""POP WARNER LITTLE SCHOLARS INC"" Belle Glade FL scholarship application",Belle Glade,Palm Beach,473987915,0,0,N50,,name:scholarship,,,,,,,,,,
A,50,KIWANIS INTERFAITH PRAYER BREAKFAST INC,KIWANIS INTERFAITH PRAYER BREAKFAST INC,,"""KIWANIS INTERFAITH PRAYER BREAKFAST INC"" Pompano Beach FL scholarship application",Pompano Beach,Broward,591989437,0,0,T21,,name:service-club;ntee-grantmaker:T21,,,,,,,,,,
A,50,SOUTH FLORIDA AEROSPACE SCHOLARSHIP CORPORATION,SOUTH FLORIDA AEROSPACE SCHOLARSHIP CORPORATION,,"""SOUTH FLORIDA AEROSPACE SCHOLARSHIP CORPORATION"" Coral Gables FL scholarship application",Coral Gables,Miami-Dade,650360264,0,0,,,name:scholarship,,,,,,,,,,
A,50,CATHOLIC COMMUNITY FOUNDATION IN THE ARCHDIOCESE OF MIAMI INC,CATHOLIC COMMUNITY FOUNDATION IN THE ARCHDIOCESE OF MIAMI INC,,"""CATHOLIC COMMUNITY FOUNDATION IN THE ARCHDIOCESE OF MIAMI INC"" Miami Shores FL scholarship application",Miami Shores,Miami-Dade,650881817,0,0,,,name:community-foundation;name:foundation,,,,,,,,,,
A,50,CORAL SPRINGS ROTARY CHARITIES INC,CORAL SPRINGS ROTARY CHARITIES INC,,"""CORAL SPRINGS ROTARY CHARITIES INC"" Coconut Creek FL scholarship application",Coconut Creek,Broward,651148667,0,0,T30,,name:service-club;ntee-grantmaker:T30,,,,,,,,,,
A,50,POP WARNER LITTLE SCHOLAR INC,POP WARNER LITTLE SCHOLAR INC,,"""POP WARNER LITTLE SCHOLAR INC"" Weston FL scholarship application",Weston,Broward,812440761,0,0,N65,,name:scholarship,,,,,,,,,,
A,50,STF COMMUNITY FOUNDATION INC,STF COMMUNITY FOUNDATION INC,,"""STF COMMUNITY FOUNDATION INC"" Miami FL scholarship application",Miami,Miami-Dade,843008609,0,0,,,name:community-foundation;name:foundation,,,,,,,,,,
A,50,CHRISTIAN COMMUNITY FOUNDATION OF SOUTH FLORIDA INC,CHRISTIAN COMMUNITY FOUNDATION OF SOUTH FLORIDA INC,,"""CHRISTIAN COMMUNITY FOUNDATION OF SOUTH FLORIDA INC"" Fort Lauderdale FL scholarship application",Fort Lauderdale,Broward,861088673,0,0,X20,,name:community-foundation;name:foundation,,,,,,,,,,
A,50,GLOBAL CITY COMMUNITY FOUNDATION INC,GLOBAL CITY COMMUNITY FOUNDATION INC,,"""GLOBAL CITY COMMUNITY FOUNDATION INC"" Miami FL scholarship application",Miami,Miami-Dade,862137119,0,0,L21,,name:community-foundation;name:foundation,,,,,,,,,,
A,50,ISAAC HIBBERT SCHOLARSHIP FUND INC,ISAAC HIBBERT SCHOLARSHIP FUND INC,,"""ISAAC HIBBERT SCHOLARSHIP FUND INC"" Ft Lauderdale FL scholarship application",Ft Lauderdale,Broward,882573341,0,0,,,name:scholarship,,,,,,,,,,
A,50,GREAT COMMUNITY FOUNDATION INC,GREAT COMMUNITY FOUNDATION INC,,"""GREAT COMMUNITY FOUNDATION INC"" Miami Gardens FL scholarship application",Miami Gardens,Miami-Dade,932400280,0,0,S20,,name:community-foundation;name:foundation,,,,,,,,,,
A,50,FUTURE SCHOLARZ INC,FUTURE SCHOLARZ INC,,"""FUTURE SCHOLARZ INC"" Pompano Beach FL scholarship application",Pompano Beach,Broward,993317137,0,0,P30,,name:scholarship,,,,,,,,,,
A,50,DCF SCHOLARS INC,DCF SCHOLARS INC,,"""DCF SCHOLARS INC"" Miami FL scholarship application",Miami,Miami-Dade,993727021,0,0,P20,,name:scholarship,,,,,,,,,,
A,50,CONCRETE ROSE COMMUNITY FOUNDATION,CONCRETE ROSE COMMUNITY FOUNDATION,,"""CONCRETE ROSE COMMUNITY FOUNDATION"" Belle Glade FL scholarship application",Belle Glade,Palm Beach,993734610,0,0,P30,,name:community-foundation;name:foundation,,,,,,,,,,
A,40,HOLLYWOOD ROTARY FOUNDATION INC,HOLLYWOOD ROTARY FOUNDATION INC,,"""HOLLYWOOD ROTARY FOUNDATION INC"" Hollywood FL scholarship application",Hollywood,Broward,591926198,1491003,138263,S82Z,,name:service-club;name:foundation,,,,,,,,,,
A,40,JUNIOR LEAGUE OF BOCA RATON ENDOWMENT FUND INC,JUNIOR LEAGUE OF BOCA RATON ENDOWMENT FUND INC,,"""JUNIOR LEAGUE OF BOCA RATON ENDOWMENT FUND INC"" Boca Raton FL scholarship application",Boca Raton,Palm Beach,202240440,1304204,75688,O115,,name:service-club;name:foundation,,,,,,,,,,
A,40,FORT LAUDERDALE ROTARY 1090 FOUNDATION INC,FORT LAUDERDALE ROTARY 1090 FOUNDATION INC,,"""FORT LAUDERDALE ROTARY 1090 FOUNDATION INC"" Fort Lauderdale FL scholarship application",Fort Lauderdale,Broward,237247846,1220632,111771,S82Z,,name:service-club;name:foundation,,,,,,,,,,
A,40,THE ROTARY CLUB OF MIAMI FLORIDA FOUNDATION INC,THE ROTARY CLUB OF MIAMI FLORIDA FOUNDATION INC,,"""THE ROTARY CLUB OF MIAMI FLORIDA FOUNDATION INC"" Miami FL scholarship application",Miami,Miami-Dade,237091199,1092267,62066,,,name:service-club;name:foundation,,,,,,,,,,
A,40,KIWANIS CLUB OF DEERFIELD BEACH CHARITABLE FOUNDATION INC,KIWANIS CLUB OF DEERFIELD BEACH CHARITABLE FOUNDATION INC,,"""KIWANIS CLUB OF DEERFIELD BEACH CHARITABLE FOUNDATION INC"" Lake Worth FL scholarship application",Lake Worth,Palm Beach,592505837,831762,121442,S12,,name:service-club;name:foundation,,,,,,,,,,
A,40,KIWANIS OF LITTLE HAVANA FOUNDATION INC,KIWANIS OF LITTLE HAVANA FOUNDATION INC,,"""KIWANIS OF LITTLE HAVANA FOUNDATION INC"" Miami FL scholarship application",Miami,Miami-Dade,650093807,586034,319081,S80,,name:service-club;name:foundation,,,,,,,,,,
A,40,MIAMI KIWANIS YOUTH FOUNDATION INC,MIAMI KIWANIS YOUTH FOUNDATION INC,,"""MIAMI KIWANIS YOUTH FOUNDATION INC"" Miami FL scholarship application",Miami,Miami-Dade,590992992,526349,226864,,,name:service-club;name:foundation,,,,,,,,,,
A,40,PALM BEACH ROTARY FOUNDATION,PALM BEACH ROTARY FOUNDATION,,"""PALM BEACH ROTARY FOUNDATION"" Palm Beach FL scholarship application",Palm Beach,Palm Beach,592551031,477586,41463,,,name:service-club;name:foundation,,,,,,,,,,
A,40,ROTARY CLUB OF HOMESTEAD CHARITABLE FOUNDATION INC,ROTARY CLUB OF HOMESTEAD CHARITABLE FOUNDATION INC,,"""ROTARY CLUB OF HOMESTEAD CHARITABLE FOUNDATION INC"" Homestead FL scholarship application",Homestead,Miami-Dade,650823452,423715,355551,S12,,name:service-club;name:foundation,,,,,,,,,,
A,40,EXCHANGE CLUB OF POMPANO BEACH CHARITABLE FOUNDATION INC,EXCHANGE CLUB OF POMPANO BEACH CHARITABLE FOUNDATION INC,,"""EXCHANGE CLUB OF POMPANO BEACH CHARITABLE FOUNDATION INC"" Fort Lauderdale FL scholarship application",Fort Lauderdale,Broward,650416426,383070,29653,Z99Z,,name:service-club;name:foundation,,,,,,,,,,
A,40,ROTARY FOUNDATION OF SOUTH MIAMI INC,ROTARY FOUNDATION OF SOUTH MIAMI INC,,"""ROTARY FOUNDATION OF SOUTH MIAMI INC"" Miami FL scholarship application",Miami,Miami-Dade,650366159,249960,17271,,,name:service-club;name:foundation,,,,,,,,,,
A,40,ROTARY FOUNDATION OF CORAL GABLES INC,ROTARY FOUNDATION OF CORAL GABLES INC,,"""ROTARY FOUNDATION OF CORAL GABLES INC"" Coral Gables FL scholarship application",Coral Gables,Miami-Dade,591757549,150639,14715,,,name:service-club;name:foundation,,,,,,,,,,
A,40,THE JUPITER-TEQUESTA KIWANIS FOUNDATION INC,THE JUPITER-TEQUESTA KIWANIS FOUNDATION INC,,"""THE JUPITER-TEQUESTA KIWANIS FOUNDATION INC"" Tequesta FL scholarship application",Tequesta,Palm Beach,650242960,118444,5498,,,name:service-club;name:foundation,,,,,,,,,,
A,40,WESTON ROTARY CHARITABLE FOUNDATION INC,WESTON ROTARY CHARITABLE FOUNDATION INC,,"""WESTON ROTARY CHARITABLE FOUNDATION INC"" Weston FL scholarship application",Weston,Broward,842318861,61640,314163,T50,,name:service-club;name:foundation,,,,,,,,,,
A,40,ZONTA CLUB OF MIAMI LAKES FOUNDATION INC,ZONTA CLUB OF MIAMI LAKES FOUNDATION INC,,"""ZONTA CLUB OF MIAMI LAKES FOUNDATION INC"" Weston FL scholarship application",Weston,Broward,461460193,44822,28855,P20,,name:service-club;name:foundation,,,,,,,,,,
A,40,LITTLE HAITI OPTIMIST FOUNDATION INC,LITTLE HAITI OPTIMIST FOUNDATION INC,,"""LITTLE HAITI OPTIMIST FOUNDATION INC"" Miami Gardens FL scholarship application",Miami Gardens,Miami-Dade,275029021,44174,122914,P40,,name:service-club;name:foundation,,,,,,,,,,
A,40,KIWANIS CLUB DELRAY BEACH FOUNDATION INC,KIWANIS CLUB DELRAY BEACH FOUNDATION INC,,"""KIWANIS CLUB DELRAY BEACH FOUNDATION INC"" Delray Beach FL scholarship application",Delray Beach,Palm Beach,650776935,8773,3404,P20,,name:service-club;name:foundation,,,,,,,,,,
A,40,ROTARY CLUB OF SUNRISE FL FOUNDATION INC,ROTARY CLUB OF SUNRISE FL FOUNDATION INC,,"""ROTARY CLUB OF SUNRISE FL FOUNDATION INC"" Sunrise FL scholarship application",Sunrise,Broward,920996628,1835,1319,S80,,name:service-club;name:foundation,,,,,,,,,,
A,40,BAL HARBOUR ROTARY CHARITABLE FOUNDATION INC,BAL HARBOUR ROTARY CHARITABLE FOUNDATION INC,,"""BAL HARBOUR ROTARY CHARITABLE FOUNDATION INC"" Surfside FL scholarship application",Surfside,Miami-Dade,237248382,0,0,,,name:service-club;name:foundation,,,,,,,,,,
A,40,KIWANIS CLUB OF KENDALL SOUTH DADE FOUNDATION,KIWANIS CLUB OF KENDALL SOUTH DADE FOUNDATION,,"""KIWANIS CLUB OF KENDALL SOUTH DADE FOUNDATION"" Miami FL scholarship application",Miami,Miami-Dade,275396274,0,0,S80,,name:service-club;name:foundation,,,,,,,,,,
A,40,PERRINE-CUTLER RIDGE ROTARY FOUNDATION INC,PERRINE-CUTLER RIDGE ROTARY FOUNDATION INC,,"""PERRINE-CUTLER RIDGE ROTARY FOUNDATION INC"" Miami FL scholarship application",Miami,Miami-Dade,311684292,0,0,S800,,name:service-club;name:foundation,,,,,,,,,,
A,40,ROTARY FOUNDATION OF DAVIE-COOPER CITY INC,ROTARY FOUNDATION OF DAVIE-COOPER CITY INC,,"""ROTARY FOUNDATION OF DAVIE-COOPER CITY INC"" Davie FL scholarship application",Davie,Broward,320107220,0,0,P50,,name:service-club;name:foundation,,,,,,,,,,
A,40,HOLLYWOOD JAYCEES FOUNDATION INC,HOLLYWOOD JAYCEES FOUNDATION INC,,"""HOLLYWOOD JAYCEES FOUNDATION INC"" Hollywood FL scholarship application",Hollywood,Broward,452798277,0,0,S80,,name:service-club;name:foundation,,,,,,,,,,
A,40,BRICKELL ROTARY FOUNDATION INC,BRICKELL ROTARY FOUNDATION INC,,"""BRICKELL ROTARY FOUNDATION INC"" Miami FL scholarship application",Miami,Miami-Dade,463008080,0,0,P12,,name:service-club;name:foundation,,,,,,,,,,
A,40,KIWANIS CLUB OF POMPANA BEACH CHARITABLE FOUNDATION INC,KIWANIS CLUB OF POMPANA BEACH CHARITABLE FOUNDATION INC,,"""KIWANIS CLUB OF POMPANA BEACH CHARITABLE FOUNDATION INC"" Pompano Beach FL scholarship application",Pompano Beach,Broward,592519311,0,0,S80,,name:service-club;name:foundation,,,,,,,,,,
A,40,KIWANIS CLUB OF BOYNTON BCH FL CHARITABLE FOUNDATION INC,KIWANIS CLUB OF BOYNTON BCH FL CHARITABLE FOUNDATION INC,,"""KIWANIS CLUB OF BOYNTON BCH FL CHARITABLE FOUNDATION INC"" Boynton Beach FL scholarship application",Boynton Beach,Palm Beach,650888374,0,0,S80,,name:service-club;name:foundation,,,,,,,,,,
A,40,PALM BEACH FLAGLER ROTARY FOUNDATION INC,PALM BEACH FLAGLER ROTARY FOUNDATION INC,,"""PALM BEACH FLAGLER ROTARY FOUNDATION INC"" Palm Beach FL scholarship application",Palm Beach,Palm Beach,770706866,0,0,P11,,name:service-club;name:foundation,,,,,,,,,,
A,40,KIWANIS CLUB OF POMPANO BEACH WESTSIDE CHARITABLE FOUNDATION,KIWANIS CLUB OF POMPANO BEACH WESTSIDE CHARITABLE FOUNDATION,,"""KIWANIS CLUB OF POMPANO BEACH WESTSIDE CHARITABLE FOUNDATION"" Pompano Beach FL scholarship application",Pompano Beach,Broward,811453025,0,0,S80,,name:service-club;name:foundation,,,,,,,,,,
A,40,KIWANIS TAMARAC FOUNDATION INC,KIWANIS TAMARAC FOUNDATION INC,,"""KIWANIS TAMARAC FOUNDATION INC"" Tamarac FL scholarship application",Tamarac,Broward,812067422,0,0,O50,,name:service-club;name:foundation,,,,,,,,,,
A,40,KIWANIS CLUB OF GREATER SUNRISE IN BROWARD FOUNDATION INC,KIWANIS CLUB OF GREATER SUNRISE IN BROWARD FOUNDATION INC,,"""KIWANIS CLUB OF GREATER SUNRISE IN BROWARD FOUNDATION INC"" Sunrise FL scholarship application",Sunrise,Broward,814159836,0,0,T50,,name:service-club;name:foundation,,,,,,,,,,
A,40,COCONUT GROVE OPTIMIST FOUNDATION INC,COCONUT GROVE OPTIMIST FOUNDATION INC,,"""COCONUT GROVE OPTIMIST FOUNDATION INC"" Miami FL scholarship application",Miami,Miami-Dade,821600019,0,0,N60,,name:service-club;name:foundation,,,,,,,,,,
A,40,ROTARY OF OAKLAND PARK & WILTON MANORS FOUNDATION INC,ROTARY OF OAKLAND PARK & WILTON MANORS FOUNDATION INC,,"""ROTARY OF OAKLAND PARK & WILTON MANORS FOUNDATION INC"" Oakland Park FL scholarship application",Oakland Park,Broward,831562098,0,0,Y12,,name:service-club;name:foundation,,,,,,,,,,
A,40,KIWANIS CLUB OF SAWGRASS SUNRISE FOUNDATION INC,KIWANIS CLUB OF SAWGRASS SUNRISE FOUNDATION INC,,"""KIWANIS CLUB OF SAWGRASS SUNRISE FOUNDATION INC"" Plantation FL scholarship application",Plantation,Broward,842694518,0,0,P20,,name:service-club;name:foundation,,,,,,,,,,
A,40,MARGATE-COCONUT CREEK KIWANIS CLUB FOUNDATION INC,MARGATE-COCONUT CREEK KIWANIS CLUB FOUNDATION INC,,"""MARGATE-COCONUT CREEK KIWANIS CLUB FOUNDATION INC"" Pompano Beach FL scholarship application",Pompano Beach,Broward,844764553,0,0,T11,,name:service-club;name:foundation,,,,,,,,,,
A,40,KIWANIS CLUB OF DAVIE AND WEST HOLLYWOOD FOUNDATION INC,KIWANIS CLUB OF DAVIE AND WEST HOLLYWOOD FOUNDATION INC,,"""KIWANIS CLUB OF DAVIE AND WEST HOLLYWOOD FOUNDATION INC"" Plantation FL scholarship application",Plantation,Broward,880950107,0,0,T40,,name:service-club;name:foundation,,,,,,,,,,
A,40,KIWANIS OF LAUDERHILL FOUNDATION INC,KIWANIS OF LAUDERHILL FOUNDATION INC,,"""KIWANIS OF LAUDERHILL FOUNDATION INC"" Lauderhill FL scholarship application",Lauderhill,Broward,932381405,0,0,P12,,name:service-club;name:foundation,,,,,,,,,,
A,35,MIAMI-DADE SPORTS & EDUCATIONAL OPTIMIST CLUB CORP,MIAMI-DADE SPORTS & EDUCATIONAL OPTIMIST CLUB CORP,,"""MIAMI-DADE SPORTS & EDUCATIONAL OPTIMIST CLUB CORP"" Miami FL scholarship application",Miami,Miami-Dade,845151703,0,33339,O20,,name:service-club;name:education,,,,,,,,,,
