priority,score,name,display_name,chapter_resolved,search_query,city,county,ein,assets,revenue,ntee,files_990pf,signals,verified,has_website,program_url,award_amount,deadline,eligibility,apply_via,platform,notes
C,60,MCMURTRY FAMILY FOUNDATION,MCMURTRY FAMILY FOUNDATION,,"""MCMURTRY FAMILY FOUNDATION"" Venice FL scholarship application",Venice,Sarasota,510478343,10460258,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,THE KARAFIN FAMILY FOUNDATION,THE KARAFIN FAMILY FOUNDATION,,"""THE KARAFIN FAMILY FOUNDATION"" Longboat Key FL scholarship application",Longboat Key,Sarasota,387123022,10211884,0,T12,Y,ntee-grantmaker:T12;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,BOSCIA FAMILY FOUNDATION,BOSCIA FAMILY FOUNDATION,,"""BOSCIA FAMILY FOUNDATION"" Sarasota FL scholarship application",Sarasota,Sarasota,200614587,10207958,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,CHENEVERT FAMILY FOUNDATION INC,CHENEVERT FAMILY FOUNDATION INC,,"""CHENEVERT FAMILY FOUNDATION INC"" St Petersburg FL scholarship application",St Petersburg,Pinellas,270886303,9867888,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,STONE FOUNDATION INC,STONE FOUNDATION INC,,"""STONE FOUNDATION INC"" Longboat Key FL scholarship application",Longboat Key,Sarasota,475601594,9806118,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,ROBERT E DODS FAMILY FOUNDATION INC,ROBERT E DODS FAMILY FOUNDATION INC,,"""ROBERT E DODS FAMILY FOUNDATION INC"" Longboat Key FL scholarship application",Longboat Key,Sarasota,825068080,9783476,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,STEINWACHS FAMILY FOUNDATION,STEINWACHS FAMILY FOUNDATION,,"""STEINWACHS FAMILY FOUNDATION"" Sarasota FL scholarship application",Sarasota,Sarasota,161574554,9681019,0,T30,Y,ntee-grantmaker:T30;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,JOY MCCANN FOUNDATION INC,JOY MCCANN FOUNDATION INC,,"""JOY MCCANN FOUNDATION INC"" Tampa FL scholarship application",Tampa,Hillsborough,593166283,8973744,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,PICCHI FAMILY FOUNDATION INC,PICCHI FAMILY FOUNDATION INC,,"""PICCHI FAMILY FOUNDATION INC"" Osprey FL scholarship application",Osprey,Sarasota,934185922,8949297,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,GERRY-CORBETT FOUNDATION,GERRY-CORBETT FOUNDATION,,"""GERRY-CORBETT FOUNDATION"" Tampa FL scholarship application",Tampa,Hillsborough,593287385,8302925,0,T22Z,Y,ntee-grantmaker:T22Z;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,DOUGLAS R MOORE FAMILY FOUNDATION,DOUGLAS R MOORE FAMILY FOUNDATION,,"""DOUGLAS R MOORE FAMILY FOUNDATION"" Sarasota FL scholarship application",Sarasota,Sarasota,208628156,8300857,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,THE FIELDS GALLEY PRIVATE FOUNDATION,THE FIELDS GALLEY PRIVATE FOUNDATION,,"""THE FIELDS GALLEY PRIVATE FOUNDATION"" St Petersburg FL scholarship application",St Petersburg,Pinellas,516532325,8277102,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,DONA & SAM SCOTT FOUNDATION,DONA & SAM SCOTT FOUNDATION,,"""DONA & SAM SCOTT FOUNDATION"" Sarasota FL scholarship application",Sarasota,Sarasota,461562521,8233032,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,DANKER-BASHAM FOUNDATION INC,DANKER-BASHAM FOUNDATION INC,,"""DANKER-BASHAM FOUNDATION INC"" Tampa FL scholarship application",Tampa,Hillsborough,593284079,8188345,0,T22Z,Y,ntee-grantmaker:T22Z;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,MEED FOUNDATION INC,MEED FOUNDATION INC,,"""MEED FOUNDATION INC"" Tampa FL scholarship application",Tampa,Hillsborough,814385044,8065868,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,JAMES M DOSS CHARITABLE FOUNDATION TR,JAMES M DOSS CHARITABLE FOUNDATION TR,,"""JAMES M DOSS CHARITABLE FOUNDATION TR"" Sarasota FL scholarship application",Sarasota,Sarasota,306558102,7947597,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,KENT FAMILY FOUNDATION INC,KENT FAMILY FOUNDATION INC,,"""KENT FAMILY FOUNDATION INC"" Lutz FL scholarship application",Lutz,Hillsborough,593085879,7775725,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,DEBARTOLO FAMILY FOUNDATION,DEBARTOLO FAMILY FOUNDATION,,"""DEBARTOLO FAMILY FOUNDATION"" Tampa FL scholarship application",Tampa,Hillsborough,311739677,7762883,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,BONNIE R AND WILLIAM H KINSCHNERFAMILY FOUNDATION,BONNIE R AND WILLIAM H KINSCHNERFAMILY FOUNDATION,,"""BONNIE R AND WILLIAM H KINSCHNERFAMILY FOUNDATION"" St Petersburg FL scholarship application",St Petersburg,Pinellas,207197130,7665408,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,CHRIS T SULLIVAN FOUNDATION INC,CHRIS T SULLIVAN FOUNDATION INC,,"""CHRIS T SULLIVAN FOUNDATION INC"" Tampa FL scholarship application",Tampa,Hillsborough,593773382,7656491,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,W T MORGAN III FAMILY FOUNDATION INC,W T MORGAN III FAMILY FOUNDATION INC,,"""W T MORGAN III FAMILY FOUNDATION INC"" Tampa FL scholarship application",Tampa,Hillsborough,593635268,7432071,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,RAYMUND FOUNDATION INC,RAYMUND FOUNDATION INC,,"""RAYMUND FOUNDATION INC"" St Petersburg FL scholarship application",St Petersburg,Pinellas,593447494,7421309,0,T20Z,Y,ntee-grantmaker:T20Z;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,ELVA VIRGINIA YOUNG FOUNDATION A CHARITABLE TR,ELVA VIRGINIA YOUNG FOUNDATION A CHARITABLE TR,,"""ELVA VIRGINIA YOUNG FOUNDATION A CHARITABLE TR"" Seminole FL scholarship application",Seminole,Pinellas,376431805,7247173,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,HURLBURT FOUNDATION INC,HURLBURT FOUNDATION INC,,"""HURLBURT FOUNDATION INC"" Sarasota FL scholarship application",Sarasota,Sarasota,650795533,7156050,0,T20Z,Y,ntee-grantmaker:T20Z;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,MCGRATH FAMILY FOUNDATION INC,MCGRATH FAMILY FOUNDATION INC,,"""MCGRATH FAMILY FOUNDATION INC"" Longboat Key FL scholarship application",Longboat Key,Sarasota,921362443,7154513,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,CAROLYN HAMMOND BRYE CHARITABLE FOUNDATION INC,CAROLYN HAMMOND BRYE CHARITABLE FOUNDATION INC,,"""CAROLYN HAMMOND BRYE CHARITABLE FOUNDATION INC"" Sarasota FL scholarship application",Sarasota,Sarasota,651059468,7025714,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,HENDERSON FAMILY FOUNDATION INC,HENDERSON FAMILY FOUNDATION INC,,"""HENDERSON FAMILY FOUNDATION INC"" Tampa FL scholarship application",Tampa,Hillsborough,472469963,7011060,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,RODKIN FAMILY FOUNDATION INC,RODKIN FAMILY FOUNDATION INC,,"""RODKIN FAMILY FOUNDATION INC"" Sarasota FL scholarship application",Sarasota,Sarasota,262434554,6965620,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,LELAND FAMILY FOUNDATION CORP,LELAND FAMILY FOUNDATION CORP,,"""LELAND FAMILY FOUNDATION CORP"" Sarasota FL scholarship application",Sarasota,Sarasota,922034369,6859114,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,COTE FAMILY TGS FOUNDATION INC,COTE FAMILY TGS FOUNDATION INC,,"""COTE FAMILY TGS FOUNDATION INC"" Anna Maria FL scholarship application",Anna Maria,Manatee,331769334,6818755,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,FRANKLE FAMILY FOUNDATION INC,FRANKLE FAMILY FOUNDATION INC,,"""FRANKLE FAMILY FOUNDATION INC"" Tampa FL scholarship application",Tampa,Hillsborough,263861579,6697045,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,REGMARK FOUNDATION INC,REGMARK FOUNDATION INC,,"""REGMARK FOUNDATION INC"" Sarasota FL scholarship application",Sarasota,Sarasota,832752186,6583934,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,OPPORTUNITY FOUNDATION INC,OPPORTUNITY FOUNDATION INC,,"""OPPORTUNITY FOUNDATION INC"" Sarasota FL scholarship application",Sarasota,Sarasota,263928645,6573497,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,DEBRA AND DANIEL OCHSTEIN FAMILY FOUNDATION INC,DEBRA AND DANIEL OCHSTEIN FAMILY FOUNDATION INC,,"""DEBRA AND DANIEL OCHSTEIN FAMILY FOUNDATION INC"" St Petersburg FL scholarship application",St Petersburg,Pinellas,920278278,6486016,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,SOL TAPLIN CHARITABLE FOUNDATION,SOL TAPLIN CHARITABLE FOUNDATION,,"""SOL TAPLIN CHARITABLE FOUNDATION"" Sarasota FL scholarship application",Sarasota,Sarasota,656272903,6295624,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,SSS FOUNDATION INC,SSS FOUNDATION INC,,"""SSS FOUNDATION INC"" St Petersburg FL scholarship application",St Petersburg,Pinellas,320314794,6231250,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,LEIBOWITZ FAMILY FOUNDATION INC,LEIBOWITZ FAMILY FOUNDATION INC,,"""LEIBOWITZ FAMILY FOUNDATION INC"" Tampa FL scholarship application",Tampa,Hillsborough,593736869,6058356,0,T21,Y,ntee-grantmaker:T21;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,JOHN AND FLORENCE BRADY PERPETUAL CHARITABLE TRUST,JOHN AND FLORENCE BRADY PERPETUAL CHARITABLE TRUST,,"""JOHN AND FLORENCE BRADY PERPETUAL CHARITABLE TRUST"" St Petersburg FL scholarship application",St Petersburg,Pinellas,852225247,5906414,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,LESLIE PETER FOUNDATION,LESLIE PETER FOUNDATION,,"""LESLIE PETER FOUNDATION"" Brandon FL scholarship application",Brandon,Hillsborough,134147292,5886554,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,LEONARD AND JUDITH SCHWARTZBAUM FAMILY FOUNDATION INC,LEONARD AND JUDITH SCHWARTZBAUM FAMILY FOUNDATION INC,,"""LEONARD AND JUDITH SCHWARTZBAUM FAMILY FOUNDATION INC"" Sarasota FL scholarship application",Sarasota,Sarasota,814564555,5792205,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,MARGARET & DAVID PERRY FOUNDATION T-U-A 2-14-18,MARGARET & DAVID PERRY FOUNDATION T-U-A 2-14-18,,"""MARGARET & DAVID PERRY FOUNDATION T-U-A 2-14-18"" St Petersburg FL scholarship application",St Petersburg,Pinellas,824452306,5775660,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,BERNARD F & MARY ANN POWELL FOUNDATION INC,BERNARD F & MARY ANN POWELL FOUNDATION INC,,"""BERNARD F & MARY ANN POWELL FOUNDATION INC"" Parrish FL scholarship application",Parrish,Manatee,593575091,5675802,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,SBJ RESCH FAMILY FOUNDATION INC,SBJ RESCH FAMILY FOUNDATION INC,,"""SBJ RESCH FAMILY FOUNDATION INC"" Tampa FL scholarship application",Tampa,Hillsborough,453783595,5572328,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,WILLIAM A GREGORY JR FOUNDATION INC,WILLIAM A GREGORY JR FOUNDATION INC,,"""WILLIAM A GREGORY JR FOUNDATION INC"" Tampa FL scholarship application",Tampa,Hillsborough,593607455,5562618,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,DOLL-LOESEL FOUNDATION,DOLL-LOESEL FOUNDATION,,"""DOLL-LOESEL FOUNDATION"" Sarasota FL scholarship application",Sarasota,Sarasota,383212771,5518247,0,T22Z,Y,ntee-grantmaker:T22Z;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,DALEY FAMILY FOUNDATION,DALEY FAMILY FOUNDATION,,"""DALEY FAMILY FOUNDATION"" Longboat Key FL scholarship application",Longboat Key,Sarasota,464298978,5443289,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,DL CHARITABLE FOUNDATION,DL CHARITABLE FOUNDATION,,"""DL CHARITABLE FOUNDATION"" Sarasota FL scholarship application",Sarasota,Sarasota,205321479,5362102,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,R M BEALL SR CHARITABLE FOUNDATION,R M BEALL SR CHARITABLE FOUNDATION,,"""R M BEALL SR CHARITABLE FOUNDATION"" Bradenton FL scholarship application",Bradenton,Manatee,592851924,5343180,0,T22Z,Y,ntee-grantmaker:T22Z;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,MARCIA AND MICHAEL KLEIN FOUNDATION,MARCIA AND MICHAEL KLEIN FOUNDATION,,"""MARCIA AND MICHAEL KLEIN FOUNDATION"" Longboat Key FL scholarship application",Longboat Key,Sarasota,261597287,5119853,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,THE PARALLEL FOUNDATION INC,THE PARALLEL FOUNDATION INC,,"""THE PARALLEL FOUNDATION INC"" Tampa FL scholarship application",Tampa,Hillsborough,924009341,5117549,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,DARYL AND LAURE BLUME FOUNDATION,DARYL AND LAURE BLUME FOUNDATION,,"""DARYL AND LAURE BLUME FOUNDATION"" St Petersburg FL scholarship application",St Petersburg,Pinellas,273850811,5109551,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,KENNETH T & MILDRED S GAMMONS CHARITABLE FOUNDATION INC,KENNETH T & MILDRED S GAMMONS CHARITABLE FOUNDATION INC,,"""KENNETH T & MILDRED S GAMMONS CHARITABLE FOUNDATION INC"" Sarasota FL scholarship application",Sarasota,Sarasota,650596492,5019678,0,T22Z,Y,ntee-grantmaker:T22Z;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,GAIL HANDEL FAMILY FOUNDATION INC,GAIL HANDEL FAMILY FOUNDATION INC,,"""GAIL HANDEL FAMILY FOUNDATION INC"" Plant City FL scholarship application",Plant City,Hillsborough,824715418,4869596,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,LAWRENCE P CASTELLANI FAMILY FOUNDATION,LAWRENCE P CASTELLANI FAMILY FOUNDATION,,"""LAWRENCE P CASTELLANI FAMILY FOUNDATION"" Sarasota FL scholarship application",Sarasota,Sarasota,166399132,4799488,0,T20Z,Y,ntee-grantmaker:T20Z;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,THE@ALAN AND TERRI SPOON FAMILY FOUNDATION,THE@ALAN AND TERRI SPOON FAMILY FOUNDATION,,"""THE@ALAN AND TERRI SPOON FAMILY FOUNDATION"" Longboat Key FL scholarship application",Longboat Key,Sarasota,510433601,4792911,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,THE ANDREW CADER FOUNDATION INC,THE ANDREW CADER FOUNDATION INC,,"""THE ANDREW CADER FOUNDATION INC"" St Petersburg FL scholarship application",St Petersburg,Pinellas,030497916,4740741,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,BERGOFFEN FAMILY FOUNDATION,BERGOFFEN FAMILY FOUNDATION,,"""BERGOFFEN FAMILY FOUNDATION"" Palm Harbor FL scholarship application",Palm Harbor,Pinellas,921116012,4702451,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,ROBERT S AND MILDRED M BAYNARD CHARITABLE TRUST,ROBERT S AND MILDRED M BAYNARD CHARITABLE TRUST,,"""ROBERT S AND MILDRED M BAYNARD CHARITABLE TRUST"" St Petersburg FL scholarship application",St Petersburg,Pinellas,597049328,4687882,0,T22Z,Y,ntee-grantmaker:T22Z;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,RUTH AND RUSSELL ANDERSON CHARITABLE FOUNDATION INC,RUTH AND RUSSELL ANDERSON CHARITABLE FOUNDATION INC,,"""RUTH AND RUSSELL ANDERSON CHARITABLE FOUNDATION INC"" Largo FL scholarship application",Largo,Pinellas,872443445,4636401,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,THE SEAMAN FOUNDATION INC,THE SEAMAN FOUNDATION INC,,"""THE SEAMAN FOUNDATION INC"" Seffner FL scholarship application",Seffner,Hillsborough,593631102,4474568,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,MARSHALL J GARCIA FOUNDATION INC,MARSHALL J GARCIA FOUNDATION INC,,"""MARSHALL J GARCIA FOUNDATION INC"" Tampa FL scholarship application",Tampa,Hillsborough,823574702,4473368,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,REDNER FAMILY FOUNDATION INC,REDNER FAMILY FOUNDATION INC,,"""REDNER FAMILY FOUNDATION INC"" Tampa FL scholarship application",Tampa,Hillsborough,814793475,4463207,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,THE DUNN FAMILY CHARITABLE FOUNDATION,THE DUNN FAMILY CHARITABLE FOUNDATION,,"""THE DUNN FAMILY CHARITABLE FOUNDATION"" Sarasota FL scholarship application",Sarasota,Sarasota,453077366,4323063,0,T21,Y,ntee-grantmaker:T21;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,LINNIE E DALBECK MEMORIAL FOUNDATION,LINNIE E DALBECK MEMORIAL FOUNDATION,,"""LINNIE E DALBECK MEMORIAL FOUNDATION"" Sarasota FL scholarship application",Sarasota,Sarasota,656329977,4209756,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,THE ALVAH H AND WYLINE P CHAPMAN FOUNDATION INC,THE ALVAH H AND WYLINE P CHAPMAN FOUNDATION INC,,"""THE ALVAH H AND WYLINE P CHAPMAN FOUNDATION INC"" St Petersburg FL scholarship application",St Petersburg,Pinellas,586069146,4147098,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,JENKINS CHARITABLE FOUNDATION INC,JENKINS CHARITABLE FOUNDATION INC,,"""JENKINS CHARITABLE FOUNDATION INC"" Tampa FL scholarship application",Tampa,Hillsborough,453482652,4115005,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,EHRHART FAMILY FOUNDATION,EHRHART FAMILY FOUNDATION,,"""EHRHART FAMILY FOUNDATION"" Venice FL scholarship application",Venice,Sarasota,656263281,4097400,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,NEIL AND SANDRA DEFEO FAMILY FOUNDATION,NEIL AND SANDRA DEFEO FAMILY FOUNDATION,,"""NEIL AND SANDRA DEFEO FAMILY FOUNDATION"" Sarasota FL scholarship application",Sarasota,Sarasota,266141110,4029857,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,EAGLES WING FOUNDATION INC,EAGLES WING FOUNDATION INC,,"""EAGLES WING FOUNDATION INC"" St Petersburg FL scholarship application",St Petersburg,Pinellas,593437684,3740294,0,T20Z,Y,ntee-grantmaker:T20Z;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,THE RINA & BHARAT PARIKH FOUNDATION INC,THE RINA & BHARAT PARIKH FOUNDATION INC,,"""THE RINA & BHARAT PARIKH FOUNDATION INC"" Trinity FL scholarship application",Trinity,Pasco,814791103,3698523,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,ELIZABETH AND KEVIN A TATTAM FOUNDATION INC,ELIZABETH AND KEVIN A TATTAM FOUNDATION INC,,"""ELIZABETH AND KEVIN A TATTAM FOUNDATION INC"" Anna Maria FL scholarship application",Anna Maria,Manatee,201035767,3673129,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,DORIS M CARTER FAMILY FOUNDATION,DORIS M CARTER FAMILY FOUNDATION,,"""DORIS M CARTER FAMILY FOUNDATION"" Sarasota FL scholarship application",Sarasota,Sarasota,200068099,3660431,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,PATRICIA J BUSTER FOUNDATION CHARITABLE TR UAD 04071981,PATRICIA J BUSTER FOUNDATION CHARITABLE TR UAD 04071981,,"""PATRICIA J BUSTER FOUNDATION CHARITABLE TR UAD 04071981"" Sarasota FL scholarship application",Sarasota,Sarasota,656259550,3654330,0,T20Z,Y,ntee-grantmaker:T20Z;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,ANTOINE OBRIEN FAMILY FOUNDATION INC,ANTOINE OBRIEN FAMILY FOUNDATION INC,,"""ANTOINE OBRIEN FAMILY FOUNDATION INC"" Longboat Key FL scholarship application",Longboat Key,Sarasota,464026551,3650782,0,T99,Y,ntee-grantmaker:T99;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,MARTINO FOUNDATION,MARTINO FOUNDATION,,"""MARTINO FOUNDATION"" Tampa FL scholarship application",Tampa,Hillsborough,815191243,3642054,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,FAULHABER FOUNDATION INC,FAULHABER FOUNDATION INC,,"""FAULHABER FOUNDATION INC"" Nokomis FL scholarship application",Nokomis,Sarasota,593680687,3620885,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,CAPILLARY FOUNDATION INC,CAPILLARY FOUNDATION INC,,"""CAPILLARY FOUNDATION INC"" Bradenton FL scholarship application",Bradenton,Manatee,874016827,3605045,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,SWEETBAY FOUNDATION,SWEETBAY FOUNDATION,,"""SWEETBAY FOUNDATION"" St Petersburg FL scholarship application",St Petersburg,Pinellas,202518349,3544374,0,T22,Y,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
C,60,PLATKIN FAMILY FOUNDATION INC,PLATKIN FAMILY FOUNDATION INC,,"""PLATKIN FAMILY FOUNDATION INC"" Sarasota FL scholarship application",Sarasota,Sarasota,134263380,3540170,0,T20,Y,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,,,,,,,,,
